"VAR","Variable","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GINCR","Gross Increment","IRL","Ireland","2019","2019","M3","Cubic metres","3","Thousands",,,8532,,
"GINCR","Gross Increment","IRL","Ireland","2020","2020","M3","Cubic metres","3","Thousands",,,8532,,
"GINCR","Gross Increment","IRL","Ireland","2021","2021","M3","Cubic metres","3","Thousands",,,8532,,
"GINCR","Gross Increment","ITA","Italy","1990","1990","M3","Cubic metres","3","Thousands",,,31784,,
"GINCR","Gross Increment","ITA","Italy","1995","1995","M3","Cubic metres","3","Thousands",,,32526,,
"GINCR","Gross Increment","ITA","Italy","2000","2000","M3","Cubic metres","3","Thousands",,,34510,,
"GINCR","Gross Increment","ITA","Italy","2005","2005","M3","Cubic metres","3","Thousands",,,35872,,
"GINCR","Gross Increment","ITA","Italy","2010","2010","M3","Cubic metres","3","Thousands",,,37122,,
"GINCR","Gross Increment","ITA","Italy","2015","2015","M3","Cubic metres","3","Thousands",,,38371,,
"GINCR","Gross Increment","JPN","Japan","1990","1990","M3","Cubic metres","3","Thousands",,,69000,,
"GINCR","Gross Increment","JPN","Japan","1995","1995","M3","Cubic metres","3","Thousands",,,75167,,
"GINCR","Gross Increment","JPN","Japan","2000","2000","M3","Cubic metres","3","Thousands",,,85000,,
"GINCR","Gross Increment","JPN","Japan","2005","2005","M3","Cubic metres","3","Thousands",,,87143,,
"GINCR","Gross Increment","KOR","Korea","1990","1990","M3","Cubic metres","3","Thousands",,,14456,,
"GINCR","Gross Increment","KOR","Korea","1995","1995","M3","Cubic metres","3","Thousands",,,13020,,
"GINCR","Gross Increment","KOR","Korea","2000","2000","M3","Cubic metres","3","Thousands",,,19818,,
"GINCR","Gross Increment","KOR","Korea","2005","2005","M3","Cubic metres","3","Thousands",,,17316,,
"GINCR","Gross Increment","KOR","Korea","2006","2006","M3","Cubic metres","3","Thousands",,,21262,,
"GINCR","Gross Increment","KOR","Korea","2008","2008","M3","Cubic metres","3","Thousands",,,37010,,
"GINCR","Gross Increment","KOR","Korea","2009","2009","M3","Cubic metres","3","Thousands",,,41428,,
"GINCR","Gross Increment","KOR","Korea","2011","2011","M3","Cubic metres","3","Thousands",,,38002,"B","Break"
"GINCR","Gross Increment","KOR","Korea","2012","2012","M3","Cubic metres","3","Thousands",,,31955,,
"GINCR","Gross Increment","KOR","Korea","2013","2013","M3","Cubic metres","3","Thousands",,,33702,,
"GINCR","Gross Increment","KOR","Korea","2014","2014","M3","Cubic metres","3","Thousands",,,38802,,
"GINCR","Gross Increment","KOR","Korea","2015","2015","M3","Cubic metres","3","Thousands",,,31499,,
"GINCR","Gross Increment","KOR","Korea","2016","2016","M3","Cubic metres","3","Thousands",,,33853,,
"GINCR","Gross Increment","KOR","Korea","2017","2017","M3","Cubic metres","3","Thousands",,,29964,,
"GINCR","Gross Increment","KOR","Korea","2018","2018","M3","Cubic metres","3","Thousands",,,26942,,
"GINCR","Gross Increment","KOR","Korea","2019","2019","M3","Cubic metres","3","Thousands",,,27101,,
"GINCR","Gross Increment","KOR","Korea","2020","2020","M3","Cubic metres","3","Thousands",,,26833,,
"GINCR","Gross Increment","KOR","Korea","2021","2021","M3","Cubic metres","3","Thousands",,,26126,,
"GINCR","Gross Increment","LUX","Luxembourg","1990","1990","M3","Cubic metres","3","Thousands",,,661,,
"GINCR","Gross Increment","LUX","Luxembourg","1995","1995","M3","Cubic metres","3","Thousands",,,660,,
"GINCR","Gross Increment","LUX","Luxembourg","2007","2007","M3","Cubic metres","3","Thousands",,,750,,
"GINCR","Gross Increment","LUX","Luxembourg","2011","2011","M3","Cubic metres","3","Thousands",,,712,,
"GINCR","Gross Increment","LUX","Luxembourg","2012","2012","M3","Cubic metres","3","Thousands",,,739,,
"GINCR","Gross Increment","LUX","Luxembourg","2013","2013","M3","Cubic metres","3","Thousands",,,758,,
"GINCR","Gross Increment","LUX","Luxembourg","2014","2014","M3","Cubic metres","3","Thousands",,,758,,
"GINCR","Gross Increment","LUX","Luxembourg","2015","2015","M3","Cubic metres","3","Thousands",,,758,,
"GINCR","Gross Increment","LUX","Luxembourg","2016","2016","M3","Cubic metres","3","Thousands",,,758,,
"GINCR","Gross Increment","LUX","Luxembourg","2017","2017","M3","Cubic metres","3","Thousands",,,758,,
"GINCR","Gross Increment","LUX","Luxembourg","2018","2018","M3","Cubic metres","3","Thousands",,,758,,
"GINCR","Gross Increment","LUX","Luxembourg","2019","2019","M3","Cubic metres","3","Thousands",,,758,,
"GINCR","Gross Increment","LUX","Luxembourg","2020","2020","M3","Cubic metres","3","Thousands",,,758,,
"GINCR","Gross Increment","LUX","Luxembourg","2021","2021","M3","Cubic metres","3","Thousands",,,758,,
"GINCR","Gross Increment","MEX","Mexico","1995","1995","M3","Cubic metres","3","Thousands",,,34747,,
"GINCR","Gross Increment","NLD","Netherlands","1990","1990","M3","Cubic metres","3","Thousands",,,2325,,
"GINCR","Gross Increment","NLD","Netherlands","1995","1995","M3","Cubic metres","3","Thousands",,,2778,,
"GINCR","Gross Increment","NLD","Netherlands","2000","2000","M3","Cubic metres","3","Thousands",,,2381,,
"GINCR","Gross Increment","NLD","Netherlands","2005","2005","M3","Cubic metres","3","Thousands",,,2894,,
"GINCR","Gross Increment","NLD","Netherlands","2010","2010","M3","Cubic metres","3","Thousands",,,2895,"n","National estimates"
"GINCR","Gross Increment","NLD","Netherlands","2013","2013","M3","Cubic metres","3","Thousands",,,2724,,
"GINCR","Gross Increment","NLD","Netherlands","2017","2017","M3","Cubic metres","3","Thousands",,,2655,,
"GINCR","Gross Increment","NLD","Netherlands","2018","2018","M3","Cubic metres","3","Thousands",,,2644,,
"GINCR","Gross Increment","NLD","Netherlands","2019","2019","M3","Cubic metres","3","Thousands",,,2633,,
"GINCR","Gross Increment","NLD","Netherlands","2020","2020","M3","Cubic metres","3","Thousands",,,2623,,
"GINCR","Gross Increment","NZL","New Zealand","1990","1990","M3","Cubic metres","3","Thousands",,,20123,,
"GINCR","Gross Increment","NZL","New Zealand","1991","1991","M3","Cubic metres","3","Thousands",,,21534,,
"GINCR","Gross Increment","NZL","New Zealand","1992","1992","M3","Cubic metres","3","Thousands",,,22906,,
"GINCR","Gross Increment","NZL","New Zealand","1993","1993","M3","Cubic metres","3","Thousands",,,24614,,
"GINCR","Gross Increment","NZL","New Zealand","1994","1994","M3","Cubic metres","3","Thousands",,,26240,,
"GINCR","Gross Increment","NZL","New Zealand","1995","1995","M3","Cubic metres","3","Thousands",,,27624,,
"GINCR","Gross Increment","NZL","New Zealand","1996","1996","M3","Cubic metres","3","Thousands",,,28393,,
"GINCR","Gross Increment","NZL","New Zealand","1997","1997","M3","Cubic metres","3","Thousands",,,29515,,
"GINCR","Gross Increment","NZL","New Zealand","1998","1998","M3","Cubic metres","3","Thousands",,,30183,,
"GINCR","Gross Increment","NZL","New Zealand","1999","1999","M3","Cubic metres","3","Thousands",,,31172,,
"GINCR","Gross Increment","NZL","New Zealand","2000","2000","M3","Cubic metres","3","Thousands",,,32274,,
"GINCR","Gross Increment","NZL","New Zealand","2001","2001","M3","Cubic metres","3","Thousands",,,33310,,
"GINCR","Gross Increment","NZL","New Zealand","2002","2002","M3","Cubic metres","3","Thousands",,,34282,,
"GINCR","Gross Increment","NZL","New Zealand","2003","2003","M3","Cubic metres","3","Thousands",,,35142,,
"GINCR","Gross Increment","NZL","New Zealand","2004","2004","M3","Cubic metres","3","Thousands",,,36254,,
"GINCR","Gross Increment","NZL","New Zealand","2005","2005","M3","Cubic metres","3","Thousands",,,36864,,
"GINCR","Gross Increment","NZL","New Zealand","2006","2006","M3","Cubic metres","3","Thousands",,,37745,,
"GINCR","Gross Increment","NZL","New Zealand","2007","2007","M3","Cubic metres","3","Thousands",,,38841,,
"GINCR","Gross Increment","NZL","New Zealand","2008","2008","M3","Cubic metres","3","Thousands",,,39428,,
"GINCR","Gross Increment","NZL","New Zealand","2009","2009","M3","Cubic metres","3","Thousands",,,40489,,
"GINCR","Gross Increment","NZL","New Zealand","2010","2010","M3","Cubic metres","3","Thousands",,,41115,,
"GINCR","Gross Increment","NZL","New Zealand","2011","2011","M3","Cubic metres","3","Thousands",,,41745,,
"GINCR","Gross Increment","NZL","New Zealand","2012","2012","M3","Cubic metres","3","Thousands",,,42094,,
"GINCR","Gross Increment","NZL","New Zealand","2013","2013","M3","Cubic metres","3","Thousands",,,42856,,
"GINCR","Gross Increment","NZL","New Zealand","2014","2014","M3","Cubic metres","3","Thousands",,,43058,,
"GINCR","Gross Increment","NZL","New Zealand","2015","2015","M3","Cubic metres","3","Thousands",,,42666,,
"GINCR","Gross Increment","NZL","New Zealand","2016","2016","M3","Cubic metres","3","Thousands",,,41643,,
"GINCR","Gross Increment","NZL","New Zealand","2017","2017","M3","Cubic metres","3","Thousands",,,41645,,
"GINCR","Gross Increment","NOR","Norway","1990","1990","M3","Cubic metres","3","Thousands",,,26426,,
"GINCR","Gross Increment","NOR","Norway","1995","1995","M3","Cubic metres","3","Thousands",,,27473,,
"GINCR","Gross Increment","NOR","Norway","2000","2000","M3","Cubic metres","3","Thousands",,,29889,,
"GINCR","Gross Increment","NOR","Norway","2005","2005","M3","Cubic metres","3","Thousands",,,31272,,
"GINCR","Gross Increment","NOR","Norway","2006","2006","M3","Cubic metres","3","Thousands",,,30600,,
"GINCR","Gross Increment","NOR","Norway","2007","2007","M3","Cubic metres","3","Thousands",,,29271,,
"GINCR","Gross Increment","NOR","Norway","2008","2008","M3","Cubic metres","3","Thousands",,,28884,,
"GINCR","Gross Increment","NOR","Norway","2009","2009","M3","Cubic metres","3","Thousands",,,28963,,
"GINCR","Gross Increment","NOR","Norway","2010","2010","M3","Cubic metres","3","Thousands",,,29297,,
"GINCR","Gross Increment","NOR","Norway","2011","2011","M3","Cubic metres","3","Thousands",,,29633,,
"GINCR","Gross Increment","NOR","Norway","2012","2012","M3","Cubic metres","3","Thousands",,,29969,,
"GINCR","Gross Increment","NOR","Norway","2013","2013","M3","Cubic metres","3","Thousands",,,30180,,
"GINCR","Gross Increment","NOR","Norway","2014","2014","M3","Cubic metres","3","Thousands",,,30391,,
"GINCR","Gross Increment","NOR","Norway","2015","2015","M3","Cubic metres","3","Thousands",,,29806,,
"GINCR","Gross Increment","NOR","Norway","2016","2016","M3","Cubic metres","3","Thousands",,,29806,,
"GINCR","Gross Increment","NOR","Norway","2017","2017","M3","Cubic metres","3","Thousands",,,29806,,
"GINCR","Gross Increment","NOR","Norway","2018","2018","M3","Cubic metres","3","Thousands",,,29092,,
"GINCR","Gross Increment","NOR","Norway","2019","2019","M3","Cubic metres","3","Thousands",,,28226,,
"GINCR","Gross Increment","NOR","Norway","2020","2020","M3","Cubic metres","3","Thousands",,,28601,,
"GINCR","Gross Increment","NOR","Norway","2021","2021","M3","Cubic metres","3","Thousands",,,28311,,
"GINCR","Gross Increment","PRT","Portugal","1990","1990","M3","Cubic metres","3","Thousands",,,19678,,
"GINCR","Gross Increment","PRT","Portugal","2000","2000","M3","Cubic metres","3","Thousands",,,20197,,
"GINCR","Gross Increment","PRT","Portugal","2005","2005","M3","Cubic metres","3","Thousands",,,20002,,
"GINCR","Gross Increment","SVK","Slovak Republic","1990","1990","M3","Cubic metres","3","Thousands",,,9739,,
"GINCR","Gross Increment","SVK","Slovak Republic","1995","1995","M3","Cubic metres","3","Thousands",,,10350,,
"GINCR","Gross Increment","SVK","Slovak Republic","2000","2000","M3","Cubic metres","3","Thousands",,,11204,,
"GINCR","Gross Increment","SVK","Slovak Republic","2001","2001","M3","Cubic metres","3","Thousands",,,11299,,
"GINCR","Gross Increment","SVK","Slovak Republic","2002","2002","M3","Cubic metres","3","Thousands",,,11391,,
"GINCR","Gross Increment","SVK","Slovak Republic","2003","2003","M3","Cubic metres","3","Thousands",,,11451,,
"GINCR","Gross Increment","SVK","Slovak Republic","2004","2004","M3","Cubic metres","3","Thousands",,,11534,,
"GINCR","Gross Increment","SVK","Slovak Republic","2005","2005","M3","Cubic metres","3","Thousands",,,11584,,
"GINCR","Gross Increment","SVK","Slovak Republic","2006","2006","M3","Cubic metres","3","Thousands",,,11671,,
"GINCR","Gross Increment","SVK","Slovak Republic","2007","2007","M3","Cubic metres","3","Thousands",,,11665,,
"GINCR","Gross Increment","SVK","Slovak Republic","2008","2008","M3","Cubic metres","3","Thousands",,,11786,,
"GINCR","Gross Increment","SVK","Slovak Republic","2009","2009","M3","Cubic metres","3","Thousands",,,11866,,
"GINCR","Gross Increment","SVK","Slovak Republic","2010","2010","M3","Cubic metres","3","Thousands",,,11953,,
"GINCR","Gross Increment","SVK","Slovak Republic","2011","2011","M3","Cubic metres","3","Thousands",,,12024,,
"GINCR","Gross Increment","SVK","Slovak Republic","2012","2012","M3","Cubic metres","3","Thousands",,,12126,,
"GINCR","Gross Increment","SVK","Slovak Republic","2013","2013","M3","Cubic metres","3","Thousands",,,11982,,
"GINCR","Gross Increment","SVK","Slovak Republic","2014","2014","M3","Cubic metres","3","Thousands",,,12079,,
"GINCR","Gross Increment","SVK","Slovak Republic","2015","2015","M3","Cubic metres","3","Thousands",,,12092,,
"GINCR","Gross Increment","SVK","Slovak Republic","2016","2016","M3","Cubic metres","3","Thousands",,,12079,,
"GINCR","Gross Increment","SVK","Slovak Republic","2017","2017","M3","Cubic metres","3","Thousands",,,12023,,
"GINCR","Gross Increment","SVK","Slovak Republic","2018","2018","M3","Cubic metres","3","Thousands",,,12008,,
"GINCR","Gross Increment","SVK","Slovak Republic","2019","2019","M3","Cubic metres","3","Thousands",,,11980,,
"GINCR","Gross Increment","SVK","Slovak Republic","2020","2020","M3","Cubic metres","3","Thousands",,,11974,,
"GINCR","Gross Increment","SVK","Slovak Republic","2021","2021","M3","Cubic metres","3","Thousands",,,11984,,
"GINCR","Gross Increment","ESP","Spain","1990","1990","M3","Cubic metres","3","Thousands",,,30088.557,,
"GINCR","Gross Increment","ESP","Spain","2000","2000","M3","Cubic metres","3","Thousands",,,33641.608,,
"GINCR","Gross Increment","ESP","Spain","2005","2005","M3","Cubic metres","3","Thousands",,,35418.134,,
"GINCR","Gross Increment","ESP","Spain","2010","2010","M3","Cubic metres","3","Thousands",,,37194.659,,
"GINCR","Gross Increment","SWE","Sweden","1990","1990","M3","Cubic metres","3","Thousands",,,94060.456,,
"GINCR","Gross Increment","SWE","Sweden","2000","2000","M3","Cubic metres","3","Thousands",,,91309.645,,
"GINCR","Gross Increment","SWE","Sweden","2005","2005","M3","Cubic metres","3","Thousands",,,99158.515,,
"GINCR","Gross Increment","SWE","Sweden","2010","2010","M3","Cubic metres","3","Thousands",,,101598.325,,
"GINCR","Gross Increment","SWE","Sweden","2015","2015","M3","Cubic metres","3","Thousands",,,104096.625,,
"GINCR","Gross Increment","CHE","Switzerland","1990","1990","M3","Cubic metres","3","Thousands",,,10822,,
"GINCR","Gross Increment","CHE","Switzerland","2000","2000","M3","Cubic metres","3","Thousands",,,10371,,
"GINCR","Gross Increment","CHE","Switzerland","2005","2005","M3","Cubic metres","3","Thousands",,,11002,,
"GINCR","Gross Increment","CHE","Switzerland","2010","2010","M3","Cubic metres","3","Thousands",,,11611,,
"GINCR","Gross Increment","CHE","Switzerland","2015","2015","M3","Cubic metres","3","Thousands",,,12232,,
"GINCR","Gross Increment","CHE","Switzerland","2018","2018","M3","Cubic metres","3","Thousands",,,12610.21,,
"GINCR","Gross Increment","TUR","Türkiye","1990","1990","M3","Cubic metres","3","Thousands",,,31834,,
"GINCR","Gross Increment","TUR","Türkiye","1995","1995","M3","Cubic metres","3","Thousands",,,34278,,
"GINCR","Gross Increment","TUR","Türkiye","2009","2009","M3","Cubic metres","3","Thousands",,,36282,,
"GINCR","Gross Increment","TUR","Türkiye","2010","2010","M3","Cubic metres","3","Thousands",,,36282,,
"GINCR","Gross Increment","TUR","Türkiye","2011","2011","M3","Cubic metres","3","Thousands",,,36282,,
"GINCR","Gross Increment","TUR","Türkiye","2012","2012","M3","Cubic metres","3","Thousands",,,42179,,
"GINCR","Gross Increment","TUR","Türkiye","2013","2013","M3","Cubic metres","3","Thousands",,,42179,,
"GINCR","Gross Increment","TUR","Türkiye","2014","2014","M3","Cubic metres","3","Thousands",,,42179,,
"GINCR","Gross Increment","TUR","Türkiye","2015","2015","M3","Cubic metres","3","Thousands",,,45904,,
"GINCR","Gross Increment","TUR","Türkiye","2016","2016","M3","Cubic metres","3","Thousands",,,45904,,
"GINCR","Gross Increment","TUR","Türkiye","2017","2017","M3","Cubic metres","3","Thousands",,,45904,,
"GINCR","Gross Increment","TUR","Türkiye","2018","2018","M3","Cubic metres","3","Thousands",,,47000,,
"GINCR","Gross Increment","TUR","Türkiye","2019","2019","M3","Cubic metres","3","Thousands",,,47200,,
"GINCR","Gross Increment","TUR","Türkiye","2020","2020","M3","Cubic metres","3","Thousands",,,47400,,
"GINCR","Gross Increment","TUR","Türkiye","2021","2021","M3","Cubic metres","3","Thousands",,,47600,,
"GINCR","Gross Increment","GBR","United Kingdom","1990","1990","M3","Cubic metres","3","Thousands",,,19282,,
"GINCR","Gross Increment","GBR","United Kingdom","1995","1995","M3","Cubic metres","3","Thousands",,,21070,,
"GINCR","Gross Increment","GBR","United Kingdom","2000","2000","M3","Cubic metres","3","Thousands",,,21070,,
"GINCR","Gross Increment","GBR","United Kingdom","2005","2005","M3","Cubic metres","3","Thousands",,,21930,,
"GINCR","Gross Increment","GBR","United Kingdom","2010","2010","M3","Cubic metres","3","Thousands",,,22987,,
"GINCR","Gross Increment","GBR","United Kingdom","2015","2015","M3","Cubic metres","3","Thousands",,,21488,,
"GINCR","Gross Increment","USA","United States","1991","1991","M3","Cubic metres","3","Thousands",,,866859.87,,
"GINCR","Gross Increment","USA","United States","1996","1996","M3","Cubic metres","3","Thousands",,,901970.65,,
"GINCR","Gross Increment","USA","United States","2001","2001","M3","Cubic metres","3","Thousands",,,959145.26,,
"GINCR","Gross Increment","USA","United States","2006","2006","M3","Cubic metres","3","Thousands",,,1105540.74,,
"GINCR","Gross Increment","USA","United States","2011","2011","M3","Cubic metres","3","Thousands",,,1132965.79,,
"GINCR","Gross Increment","USA","United States","2016","2016","M3","Cubic metres","3","Thousands",,,1125898.62,,
"GINCR","Gross Increment","CHL","Chile","1990","1990","M3","Cubic metres","3","Thousands",,,76707.05,,
"GINCR","Gross Increment","CHL","Chile","2000","2000","M3","Cubic metres","3","Thousands",,,79866.9,,
"GINCR","Gross Increment","CHL","Chile","2005","2005","M3","Cubic metres","3","Thousands",,,86121.361,,
"GINCR","Gross Increment","CHL","Chile","2009","2009","M3","Cubic metres","3","Thousands",,,91515.88,,
"GINCR","Gross Increment","CHL","Chile","2012","2012","M3","Cubic metres","3","Thousands",,,95910,,
"GINCR","Gross Increment","CHL","Chile","2013","2013","M3","Cubic metres","3","Thousands",,,94355,,
"GINCR","Gross Increment","CHL","Chile","2014","2014","M3","Cubic metres","3","Thousands",,,97023,,
"GINCR","Gross Increment","CHL","Chile","2015","2015","M3","Cubic metres","3","Thousands",,,96582,,
"GINCR","Gross Increment","CHL","Chile","2016","2016","M3","Cubic metres","3","Thousands",,,96582,,
"GINCR","Gross Increment","CHL","Chile","2017","2017","M3","Cubic metres","3","Thousands",,,126188,,
"GINCR","Gross Increment","CHL","Chile","2018","2018","M3","Cubic metres","3","Thousands",,,108701,,
"GINCR","Gross Increment","EST","Estonia","1990","1990","M3","Cubic metres","3","Thousands",,,8856,,
"GINCR","Gross Increment","EST","Estonia","1995","1995","M3","Cubic metres","3","Thousands",,,9500,,
"GINCR","Gross Increment","EST","Estonia","2000","2000","M3","Cubic metres","3","Thousands",,,12837.028,,
"GINCR","Gross Increment","EST","Estonia","2001","2001","M3","Cubic metres","3","Thousands",,,13098.128,,
"GINCR","Gross Increment","EST","Estonia","2002","2002","M3","Cubic metres","3","Thousands",,,13007.093,,
"GINCR","Gross Increment","EST","Estonia","2003","2003","M3","Cubic metres","3","Thousands",,,13080.67,,
"GINCR","Gross Increment","EST","Estonia","2004","2004","M3","Cubic metres","3","Thousands",,,13118.673,,
"GINCR","Gross Increment","EST","Estonia","2005","2005","M3","Cubic metres","3","Thousands",,,12987.141,,
"GINCR","Gross Increment","EST","Estonia","2006","2006","M3","Cubic metres","3","Thousands",,,12999.817,,
"GINCR","Gross Increment","EST","Estonia","2007","2007","M3","Cubic metres","3","Thousands",,,12946.725,,
"GINCR","Gross Increment","EST","Estonia","2008","2008","M3","Cubic metres","3","Thousands",,,12888.924,,
"GINCR","Gross Increment","EST","Estonia","2009","2009","M3","Cubic metres","3","Thousands",,,12975.208,,
"GINCR","Gross Increment","EST","Estonia","2010","2010","M3","Cubic metres","3","Thousands",,,13255.247,,
"GINCR","Gross Increment","EST","Estonia","2011","2011","M3","Cubic metres","3","Thousands",,,13454.446,,
"GINCR","Gross Increment","EST","Estonia","2012","2012","M3","Cubic metres","3","Thousands",,,13627.247,,
"GINCR","Gross Increment","EST","Estonia","2013","2013","M3","Cubic metres","3","Thousands",,,13867.188,,
"GINCR","Gross Increment","EST","Estonia","2014","2014","M3","Cubic metres","3","Thousands",,,14106.627,,
"GINCR","Gross Increment","EST","Estonia","2015","2015","M3","Cubic metres","3","Thousands",,,14171.139,,
"GINCR","Gross Increment","EST","Estonia","2016","2016","M3","Cubic metres","3","Thousands",,,14136.973,,
"GINCR","Gross Increment","EST","Estonia","2017","2017","M3","Cubic metres","3","Thousands",,,14084.566,,
"GINCR","Gross Increment","EST","Estonia","2018","2018","M3","Cubic metres","3","Thousands",,,13998.212,,
"GINCR","Gross Increment","EST","Estonia","2019","2019","M3","Cubic metres","3","Thousands",,,13819.307,,
"GINCR","Gross Increment","EST","Estonia","2020","2020","M3","Cubic metres","3","Thousands",,,13480.933,,
"GINCR","Gross Increment","EST","Estonia","2021","2021","M3","Cubic metres","3","Thousands",,,13131.291,,
"GINCR","Gross Increment","SVN","Slovenia","1990","1990","M3","Cubic metres","3","Thousands",,,5301,,
"GINCR","Gross Increment","SVN","Slovenia","2000","2000","M3","Cubic metres","3","Thousands",,,10678,,
"GINCR","Gross Increment","SVN","Slovenia","2005","2005","M3","Cubic metres","3","Thousands",,,10765,,
"GINCR","Gross Increment","SVN","Slovenia","2006","2006","M3","Cubic metres","3","Thousands",,,10783,,
"GINCR","Gross Increment","SVN","Slovenia","2007","2007","M3","Cubic metres","3","Thousands",,,10801,,
"GINCR","Gross Increment","SVN","Slovenia","2008","2008","M3","Cubic metres","3","Thousands",,,10818,,
"GINCR","Gross Increment","SVN","Slovenia","2009","2009","M3","Cubic metres","3","Thousands",,,10836,,
"GINCR","Gross Increment","SVN","Slovenia","2012","2012","M3","Cubic metres","3","Thousands",,,10391,,
"GINCR","Gross Increment","SVN","Slovenia","2018","2018","M3","Cubic metres","3","Thousands",,,10205,,
"CHANGE","Net change","DNK","Denmark","2012","2012","M3","Cubic metres","3","Thousands",,,2415,,
"CHANGE","Net change","DNK","Denmark","2013","2013","M3","Cubic metres","3","Thousands",,,2366,,
"CHANGE","Net change","DNK","Denmark","2014","2014","M3","Cubic metres","3","Thousands",,,2991,,
"CHANGE","Net change","DNK","Denmark","2015","2015","M3","Cubic metres","3","Thousands",,,3133,,
"CHANGE","Net change","DNK","Denmark","2016","2016","M3","Cubic metres","3","Thousands",,,2480,,
"CHANGE","Net change","DNK","Denmark","2017","2017","M3","Cubic metres","3","Thousands",,,1716.234,,
"CHANGE","Net change","DNK","Denmark","2018","2018","M3","Cubic metres","3","Thousands",,,1901,,
"CHANGE","Net change","DNK","Denmark","2019","2019","M3","Cubic metres","3","Thousands",,,1738,,
"CHANGE","Net change","DNK","Denmark","2020","2020","M3","Cubic metres","3","Thousands",,,1348,,
"CHANGE","Net change","DNK","Denmark","2021","2021","M3","Cubic metres","3","Thousands",,,2085,,
"CHANGE","Net change","FIN","Finland","1990","1990","M3","Cubic metres","3","Thousands",,,22417,,
"CHANGE","Net change","FIN","Finland","1991","1991","M3","Cubic metres","3","Thousands",,,33736,,
"CHANGE","Net change","FIN","Finland","1992","1992","M3","Cubic metres","3","Thousands",,,28253,,
"CHANGE","Net change","FIN","Finland","1993","1993","M3","Cubic metres","3","Thousands",,,26296,,
"CHANGE","Net change","FIN","Finland","1994","1994","M3","Cubic metres","3","Thousands",,,19275,,
"CHANGE","Net change","FIN","Finland","1995","1995","M3","Cubic metres","3","Thousands",,,18211,,
"CHANGE","Net change","FIN","Finland","1996","1996","M3","Cubic metres","3","Thousands",,,23656,,
"CHANGE","Net change","FIN","Finland","1997","1997","M3","Cubic metres","3","Thousands",,,18255.714,,
"CHANGE","Net change","FIN","Finland","1998","1998","M3","Cubic metres","3","Thousands",,,16782.429,,
"CHANGE","Net change","FIN","Finland","1999","1999","M3","Cubic metres","3","Thousands",,,17634.143,,
"CHANGE","Net change","FIN","Finland","2000","2000","M3","Cubic metres","3","Thousands",,,17766.857,,
"CHANGE","Net change","FIN","Finland","2001","2001","M3","Cubic metres","3","Thousands",,,21403.571,,
"CHANGE","Net change","FIN","Finland","2002","2002","M3","Cubic metres","3","Thousands",,,22188.286,,
"CHANGE","Net change","FIN","Finland","2003","2003","M3","Cubic metres","3","Thousands",,,23010,,
"CHANGE","Net change","FIN","Finland","2004","2004","M3","Cubic metres","3","Thousands",,,23702.8,,
"CHANGE","Net change","FIN","Finland","2005","2005","M3","Cubic metres","3","Thousands",,,26948.6,,
"CHANGE","Net change","FIN","Finland","2006","2006","M3","Cubic metres","3","Thousands",,,29554.4,,
"CHANGE","Net change","FIN","Finland","2007","2007","M3","Cubic metres","3","Thousands",,,22534.2,,
"CHANGE","Net change","FIN","Finland","2008","2008","M3","Cubic metres","3","Thousands",,,28523,,
"CHANGE","Net change","FIN","Finland","2009","2009","M3","Cubic metres","3","Thousands",,,40237.8,,
"CHANGE","Net change","FIN","Finland","2010","2010","M3","Cubic metres","3","Thousands",,,28202.6,,
"CHANGE","Net change","FIN","Finland","2011","2011","M3","Cubic metres","3","Thousands",,,27948.4,,
"CHANGE","Net change","FIN","Finland","2012","2012","M3","Cubic metres","3","Thousands",,,29227.2,,
"CHANGE","Net change","FIN","Finland","2013","2013","M3","Cubic metres","3","Thousands",,,23677,,
"CHANGE","Net change","FIN","Finland","2014","2014","M3","Cubic metres","3","Thousands",,,22342.75,,
"CHANGE","Net change","FIN","Finland","2015","2015","M3","Cubic metres","3","Thousands",,,17944.5,,
"CHANGE","Net change","FIN","Finland","2016","2016","M3","Cubic metres","3","Thousands",,,14133.25,,
"CHANGE","Net change","FIN","Finland","2017","2017","M3","Cubic metres","3","Thousands",,,10420,,
"CHANGE","Net change","FIN","Finland","2018","2018","M3","Cubic metres","3","Thousands",,,3936,,
"CHANGE","Net change","FIN","Finland","2019","2019","M3","Cubic metres","3","Thousands",,,9622,,
"CHANGE","Net change","FIN","Finland","2020","2020","M3","Cubic metres","3","Thousands",,,14251.502,,
"CHANGE","Net change","FIN","Finland","2021","2021","M3","Cubic metres","3","Thousands",,,5967.63,,
"CHANGE","Net change","DEU","Germany","2014","2014","M3","Cubic metres","3","Thousands",,,19773.819,,
"CHANGE","Net change","DEU","Germany","2015","2015","M3","Cubic metres","3","Thousands",,,17805.41,,
"CHANGE","Net change","DEU","Germany","2016","2016","M3","Cubic metres","3","Thousands",,,21697.597,,
"CHANGE","Net change","DEU","Germany","2017","2017","M3","Cubic metres","3","Thousands",,,21824,,
"CHANGE","Net change","DEU","Germany","2018","2018","M3","Cubic metres","3","Thousands",,,11921.365,,
"CHANGE","Net change","DEU","Germany","2019","2019","M3","Cubic metres","3","Thousands",,,11098.126,,
"CHANGE","Net change","DEU","Germany","2020","2020","M3","Cubic metres","3","Thousands",,,4735.365,,
