Entity,Code,Year,Wheat yield
South America (FAO),,1982,1.6414
South America (FAO),,1983,1.6796
South America (FAO),,1984,1.9916999
South America (FAO),,1985,1.629
South America (FAO),,1986,1.6793
South America (FAO),,1987,1.8843
South America (FAO),,1988,1.8298
South America (FAO),,1989,1.8813
South America (FAO),,1990,1.7171999
South America (FAO),,1991,1.8289
South America (FAO),,1992,2.0109
South America (FAO),,1993,2.129
South America (FAO),,1994,1.9912
South America (FAO),,1995,2.098
South America (FAO),,1996,1.9775
South America (FAO),,1997,2.1701999
South America (FAO),,1998,2.4233
South America (FAO),,1999,2.2068
South America (FAO),,2000,2.355
South America (FAO),,2001,2.3897
South America (FAO),,2002,2.1141
South America (FAO),,2003,2.2033
South America (FAO),,2004,2.4519
South America (FAO),,2005,2.5010998
South America (FAO),,2006,2.3383
South America (FAO),,2007,2.5379999
South America (FAO),,2008,2.7258
South America (FAO),,2009,2.102
South America (FAO),,2010,2.8288
South America (FAO),,2011,3.1833
South America (FAO),,2012,2.9477
South America (FAO),,2013,2.6962
South America (FAO),,2014,2.4887
South America (FAO),,2015,2.6232
South America (FAO),,2016,2.9868999
South America (FAO),,2017,3.0033
South America (FAO),,2018,2.9828
South America (FAO),,2019,3.0872
South America (FAO),,2020,2.8758
South America (FAO),,2021,2.8242
South Korea,KOR,1961,2.2656999
South Korea,KOR,1962,2.0093
South Korea,KOR,1963,1.6559
South Korea,KOR,1964,2.1218998
South Korea,KOR,1965,1.9799999
South Korea,KOR,1966,2.0585
South Korea,KOR,1967,2.0548
South Korea,KOR,1968,2.19
South Korea,KOR,1969,2.3899999
South Korea,KOR,1970,2.26
South Korea,KOR,1971,2.2674
South Korea,KOR,1972,2.375
South Korea,KOR,1973,2.3079998
South Korea,KOR,1974,2.0341
South Korea,KOR,1975,2.2175999
South Korea,KOR,1976,2.2226999
South Korea,KOR,1977,1.6844
South Korea,KOR,1978,2.0891
South Korea,KOR,1979,3.207
South Korea,KOR,1980,3.2997
South Korea,KOR,1981,2.9011
South Korea,KOR,1982,3.3481998
South Korea,KOR,1983,4.2213
South Korea,KOR,1984,2.6887
South Korea,KOR,1985,3.4257
South Korea,KOR,1986,2.9378998
South Korea,KOR,1987,3.0235
South Korea,KOR,1988,3.2842
South Korea,KOR,1989,3.0797
South Korea,KOR,1990,3.0238
South Korea,KOR,1991,3.0955
South Korea,KOR,1992,3.3658998
South Korea,KOR,1993,2.7112
South Korea,KOR,1994,3.7045
South Korea,KOR,1995,4.4386
South Korea,KOR,1996,3.9192998
South Korea,KOR,1997,4.0441
South Korea,KOR,1998,3.4847
South Korea,KOR,1999,3.6699
South Korea,KOR,2000,2.5451999
South Korea,KOR,2001,3.1049
South Korea,KOR,2002,3.2268
South Korea,KOR,2003,3.0512
South Korea,KOR,2004,3.3288999
South Korea,KOR,2005,3.2057998
South Korea,KOR,2006,3.3428998
South Korea,KOR,2007,3.8128
South Korea,KOR,2008,4.0639
South Korea,KOR,2009,3.7066998
South Korea,KOR,2010,3.1173
South Korea,KOR,2011,3.3483999
South Korea,KOR,2012,3.9097998
South Korea,KOR,2013,2.5851998
South Korea,KOR,2014,3.2603
South Korea,KOR,2015,2.6234
South Korea,KOR,2016,3.7073998
South Korea,KOR,2017,4.0316
South Korea,KOR,2018,3.9073
South Korea,KOR,2019,4.0214
South Korea,KOR,2020,3.2512999
South Korea,KOR,2021,5
South-eastern Asia (FAO),,1961,0.3078
South-eastern Asia (FAO),,1962,0.41239998
South-eastern Asia (FAO),,1963,0.5582
South-eastern Asia (FAO),,1964,0.6762
South-eastern Asia (FAO),,1965,0.64449996
South-eastern Asia (FAO),,1966,0.6344
South-eastern Asia (FAO),,1967,0.49789998
South-eastern Asia (FAO),,1968,0.57629997
South-eastern Asia (FAO),,1969,0.4684
South-eastern Asia (FAO),,1970,0.555
South-eastern Asia (FAO),,1971,0.6243
South-eastern Asia (FAO),,1972,0.5499
South-eastern Asia (FAO),,1973,0.54789996
South-eastern Asia (FAO),,1974,0.45549998
South-eastern Asia (FAO),,1975,0.7452
South-eastern Asia (FAO),,1976,0.6526
South-eastern Asia (FAO),,1977,0.87829995
South-eastern Asia (FAO),,1978,1.0256
South-eastern Asia (FAO),,1979,0.50369996
South-eastern Asia (FAO),,1980,1.1064
South-eastern Asia (FAO),,1981,1.11
South-eastern Asia (FAO),,1982,1.3341
South-eastern Asia (FAO),,1983,1.263
South-eastern Asia (FAO),,1984,1.5942
South-eastern Asia (FAO),,1985,1.7430999
South-eastern Asia (FAO),,1986,1.7120999
South-eastern Asia (FAO),,1987,1.7285999
South-eastern Asia (FAO),,1988,1.306
South-eastern Asia (FAO),,1989,1.0723
South-eastern Asia (FAO),,1990,0.95239997
South-eastern Asia (FAO),,1991,0.9551
South-eastern Asia (FAO),,1992,0.9371
South-eastern Asia (FAO),,1993,0.93009996
South-eastern Asia (FAO),,1994,0.81979996
South-eastern Asia (FAO),,1995,0.8407
South-eastern Asia (FAO),,1996,0.94269997
South-eastern Asia (FAO),,1997,1.0286
South-eastern Asia (FAO),,1998,0.95589995
South-eastern Asia (FAO),,1999,1.0914999
South-eastern Asia (FAO),,2000,1.143
South-eastern Asia (FAO),,2001,1.1840999
South-eastern Asia (FAO),,2002,1.2602
South-eastern Asia (FAO),,2003,1.2802
South-eastern Asia (FAO),,2004,1.3864
South-eastern Asia (FAO),,2005,1.3866999
South-eastern Asia (FAO),,2006,1.5162
South-eastern Asia (FAO),,2007,1.5695
South-eastern Asia (FAO),,2008,1.7005
South-eastern Asia (FAO),,2009,1.7192
South-eastern Asia (FAO),,2010,1.7708
South-eastern Asia (FAO),,2011,1.767
South-eastern Asia (FAO),,2012,1.7735
South-eastern Asia (FAO),,2013,1.8012999
South-eastern Asia (FAO),,2014,1.8378999
South-eastern Asia (FAO),,2015,1.8505
South-eastern Asia (FAO),,2016,1.1837
South-eastern Asia (FAO),,2017,1.8678999
South-eastern Asia (FAO),,2018,1.8556999
South-eastern Asia (FAO),,2019,1.8629999
South-eastern Asia (FAO),,2020,1.8463
South-eastern Asia (FAO),,2021,1.4221
Southern Africa (FAO),,1961,0.63049996
Southern Africa (FAO),,1962,0.52639997
Southern Africa (FAO),,1963,0.5888
Southern Africa (FAO),,1964,0.8024
Southern Africa (FAO),,1965,0.49429998
Southern Africa (FAO),,1966,0.50339997
Southern Africa (FAO),,1967,0.8222
Southern Africa (FAO),,1968,0.7425
Southern Africa (FAO),,1969,0.70769995
Southern Africa (FAO),,1970,0.72069997
Southern Africa (FAO),,1971,0.8215
Southern Africa (FAO),,1972,0.8343
Southern Africa (FAO),,1973,0.90889996
Southern Africa (FAO),,1974,0.8522
Southern Africa (FAO),,1975,0.9705
Southern Africa (FAO),,1976,1.1381999
Southern Africa (FAO),,1977,1.0386
Southern Africa (FAO),,1978,0.904
Southern Africa (FAO),,1979,1.0949
Southern Africa (FAO),,1980,0.9073
Southern Africa (FAO),,1981,1.2966
Southern Africa (FAO),,1982,1.2083
Southern Africa (FAO),,1983,0.9752
Southern Africa (FAO),,1984,1.2003
Southern Africa (FAO),,1985,0.8497
Southern Africa (FAO),,1986,1.1953
Southern Africa (FAO),,1987,1.7871
Southern Africa (FAO),,1988,1.786
Southern Africa (FAO),,1989,1.0835999
Southern Africa (FAO),,1990,1.0892999
Southern Africa (FAO),,1991,1.4642999
Southern Africa (FAO),,1992,1.7516999
Southern Africa (FAO),,1993,1.8370999
Southern Africa (FAO),,1994,1.7247
Southern Africa (FAO),,1995,1.4439
Southern Africa (FAO),,1996,2.0867
Southern Africa (FAO),,1997,1.7580999
Southern Africa (FAO),,1998,2.5049999
Southern Africa (FAO),,1999,2.3676
Southern Africa (FAO),,2000,2.5528
Southern Africa (FAO),,2001,2.5609
Southern Africa (FAO),,2002,2.5265
Southern Africa (FAO),,2003,2.0066
Southern Africa (FAO),,2004,1.9959999
Southern Africa (FAO),,2005,2.3344
Southern Africa (FAO),,2006,2.6884
Southern Africa (FAO),,2007,2.9845
Southern Africa (FAO),,2008,2.8046
Southern Africa (FAO),,2009,2.9703999
Southern Africa (FAO),,2010,2.5491998
Southern Africa (FAO),,2011,3.2524
Southern Africa (FAO),,2012,3.6905
Southern Africa (FAO),,2013,3.658
Southern Africa (FAO),,2014,3.6023
Southern Africa (FAO),,2015,2.9593
Southern Africa (FAO),,2016,3.7115
Southern Africa (FAO),,2017,3.1015
Southern Africa (FAO),,2018,3.669
Southern Africa (FAO),,2019,2.8356
Southern Africa (FAO),,2020,4.1405997
Southern Africa (FAO),,2021,4.2674
Southern Asia (FAO),,1961,0.8542
Southern Asia (FAO),,1962,0.86789995
Southern Asia (FAO),,1963,0.79649997
Southern Asia (FAO),,1964,0.76989996
Southern Asia (FAO),,1965,0.8843
Southern Asia (FAO),,1966,0.8128
Southern Asia (FAO),,1967,0.8754
Southern Asia (FAO),,1968,1.0412999
Southern Asia (FAO),,1969,1.0847
Southern Asia (FAO),,1970,1.1106
Southern Asia (FAO),,1971,1.1314
Southern Asia (FAO),,1972,1.2069
Southern Asia (FAO),,1973,1.1797
Southern Asia (FAO),,1974,1.1206
Southern Asia (FAO),,1975,1.2455
Southern Asia (FAO),,1976,1.3404
Southern Asia (FAO),,1977,1.318
Southern Asia (FAO),,1978,1.3646
Southern Asia (FAO),,1979,1.4695
Southern Asia (FAO),,1980,1.3817999
Southern Asia (FAO),,1981,1.4922999
Southern Asia (FAO),,1982,1.5426999
Southern Asia (FAO),,1983,1.6367999
Southern Asia (FAO),,1984,1.6431999
Southern Asia (FAO),,1985,1.6685
Southern Asia (FAO),,1986,1.8319999
Southern Asia (FAO),,1987,1.6862999
Southern Asia (FAO),,1988,1.7563
Southern Asia (FAO),,1989,1.9131999
Southern Asia (FAO),,1990,1.8707999
Southern Asia (FAO),,1991,1.9937999
Southern Asia (FAO),,1992,2.098
Southern Asia (FAO),,1993,2.0532
Southern Asia (FAO),,1994,2.0837
Southern Asia (FAO),,1995,2.2514
Southern Asia (FAO),,1996,2.1728
Southern Asia (FAO),,1997,2.3125
Southern Asia (FAO),,1998,2.2872
Southern Asia (FAO),,1999,2.3455
Southern Asia (FAO),,2000,2.4684
Southern Asia (FAO),,2001,2.4048
Southern Asia (FAO),,2002,2.4886
Southern Asia (FAO),,2003,2.4162998
Southern Asia (FAO),,2004,2.4938
Southern Asia (FAO),,2005,2.4572
Southern Asia (FAO),,2006,2.4398
Southern Asia (FAO),,2007,2.5699
Southern Asia (FAO),,2008,2.4754999
Southern Asia (FAO),,2009,2.6334
Southern Asia (FAO),,2010,2.5853
Southern Asia (FAO),,2011,2.6587
Southern Asia (FAO),,2012,2.7742
Southern Asia (FAO),,2013,2.791
Southern Asia (FAO),,2014,2.8437998
Southern Asia (FAO),,2015,2.6376
Southern Asia (FAO),,2016,2.8566
Southern Asia (FAO),,2017,2.9341998
Southern Asia (FAO),,2018,3.0239
Southern Asia (FAO),,2019,3.0421999
Southern Asia (FAO),,2020,3.0054
Southern Asia (FAO),,2021,3.0774
Southern Europe (FAO),,1961,1.3956
Southern Europe (FAO),,1962,1.5633999
Southern Europe (FAO),,1963,1.5135
Southern Europe (FAO),,1964,1.4886999
Southern Europe (FAO),,1965,1.6984999
Southern Europe (FAO),,1966,1.7693
Southern Europe (FAO),,1967,1.9152999
Southern Europe (FAO),,1968,1.8051
Southern Europe (FAO),,1969,1.824
Southern Europe (FAO),,1970,1.7694999
Southern Europe (FAO),,1971,2.1627998
Southern Europe (FAO),,1972,1.9641
Southern Europe (FAO),,1973,2.0296
Southern Europe (FAO),,1974,2.2828999
Southern Europe (FAO),,1975,2.2645
Southern Europe (FAO),,1976,2.3796
Southern Europe (FAO),,1977,2.1585999
Southern Europe (FAO),,1978,2.402
Southern Europe (FAO),,1979,2.3026
Southern Europe (FAO),,1980,2.6329
Southern Europe (FAO),,1981,2.2803
Southern Europe (FAO),,1982,2.4679
Southern Europe (FAO),,1983,2.3734
Southern Europe (FAO),,1984,2.9912
Southern Europe (FAO),,1985,2.7563
Southern Europe (FAO),,1986,2.7103999
Southern Europe (FAO),,1987,2.9175
Southern Europe (FAO),,1988,3
Southern Europe (FAO),,1989,2.7447
Southern Europe (FAO),,1990,2.8731
Southern Europe (FAO),,1991,3.2331998
Southern Europe (FAO),,1992,2.751
Southern Europe (FAO),,1993,2.9657
Southern Europe (FAO),,1994,2.9593
Southern Europe (FAO),,1995,2.6009998
Southern Europe (FAO),,1996,2.9548
Southern Europe (FAO),,1997,2.6833
Southern Europe (FAO),,1998,3.1818
Southern Europe (FAO),,1999,2.6761
Southern Europe (FAO),,2000,3.0604
Southern Europe (FAO),,2001,2.6741998
Southern Europe (FAO),,2002,2.9366999
Southern Europe (FAO),,2003,2.6176999
Southern Europe (FAO),,2004,3.4159
Southern Europe (FAO),,2005,2.7377
Southern Europe (FAO),,2006,3.1991
Southern Europe (FAO),,2007,3.3177998
Southern Europe (FAO),,2008,3.5767999
Southern Europe (FAO),,2009,3.2196
Southern Europe (FAO),,2010,3.2828999
Southern Europe (FAO),,2011,3.5995998
Southern Europe (FAO),,2012,3.2744
Southern Europe (FAO),,2013,3.7120998
Southern Europe (FAO),,2014,3.395
Southern Europe (FAO),,2015,3.4736
Southern Europe (FAO),,2016,3.8962
Southern Europe (FAO),,2017,3.2278
Southern Europe (FAO),,2018,3.9661999
Southern Europe (FAO),,2019,3.6130998
Southern Europe (FAO),,2020,4.1795
Southern Europe (FAO),,2021,4.2894
Spain,ESP,1850,0.46
Spain,ESP,1911,0.92
Spain,ESP,1934,1.47
Spain,ESP,1950,0.87
Spain,ESP,1961,0.88369995
Spain,ESP,1962,1.1307
Spain,ESP,1963,1.1456
Spain,ESP,1964,0.96089995
Spain,ESP,1965,1.1077
Spain,ESP,1966,1.1646
Spain,ESP,1967,1.3263
Spain,ESP,1968,1.3400999
Spain,ESP,1969,1.2271
Spain,ESP,1970,1.0813
Spain,ESP,1971,1.4907999
Spain,ESP,1972,1.2717999
Spain,ESP,1973,1.2584
Spain,ESP,1974,1.433
Spain,ESP,1975,1.6169
Spain,ESP,1976,1.6003
Spain,ESP,1977,1.4969
Spain,ESP,1978,1.7464
Spain,ESP,1979,1.6003
Spain,ESP,1980,2.2379
Spain,ESP,1981,1.2933999
Spain,ESP,1982,1.6567999
Spain,ESP,1983,1.6392
Spain,ESP,1984,2.6248999
Spain,ESP,1985,2.6079
Spain,ESP,1986,2.0776
Spain,ESP,1987,2.6074
Spain,ESP,1988,2.7851999
Spain,ESP,1989,2.3597
Spain,ESP,1990,2.3789
Spain,ESP,1991,2.4592
Spain,ESP,1992,1.9425999
Spain,ESP,1993,2.4492
Spain,ESP,1994,2.1843
Spain,ESP,1995,1.4761
Spain,ESP,1996,3.0016
Spain,ESP,1997,2.2498
Spain,ESP,1998,2.8423998
Spain,ESP,1999,2.0987
Spain,ESP,2000,3.0997
Spain,ESP,2001,2.3003
Spain,ESP,2002,2.8346999
Spain,ESP,2003,2.9236
Spain,ESP,2004,3.2628
Spain,ESP,2005,1.7707
Spain,ESP,2006,2.8755
Spain,ESP,2007,3.5691998
Spain,ESP,2008,3.2482998
Spain,ESP,2009,2.7103
Spain,ESP,2010,3.0498
Spain,ESP,2011,3.4475
Spain,ESP,2012,2.3718
Spain,ESP,2013,3.6446998
Spain,ESP,2014,2.9805999
Spain,ESP,2015,2.9236
Spain,ESP,2016,3.4886
Spain,ESP,2017,2.3263
Spain,ESP,2018,4.0327997
Spain,ESP,2019,3.1462998
Spain,ESP,2020,4.2532
Spain,ESP,2021,4.0238
Sudan,SDN,2012,1.7297
Sudan,SDN,2013,1.9533999
Sudan,SDN,2014,2.1218998
Sudan,SDN,2015,3.4392998
Sudan,SDN,2016,2.381
Sudan,SDN,2017,2.6887
Sudan,SDN,2018,2.4471998
Sudan,SDN,2019,2.3908
Sudan,SDN,2020,2.2324
Sudan,SDN,2021,2.3077
Sudan (former),,1961,1.6098
Sudan (former),,1962,1.6588
Sudan (former),,1963,1.3635
Sudan (former),,1964,1.5758
Sudan (former),,1965,0.9833
Sudan (former),,1966,1.2033
Sudan (former),,1967,1.0825
Sudan (former),,1968,0.97929996
Sudan (former),,1969,1.1172999
Sudan (former),,1970,0.94579995
Sudan (former),,1971,1.3426
Sudan (former),,1972,1.0249
Sudan (former),,1973,1.4600999
Sudan (former),,1974,1.3352
Sudan (former),,1975,1.0835
Sudan (former),,1976,0.90209997
Sudan (former),,1977,1.0868
Sudan (former),,1978,1.2609999
Sudan (former),,1979,0.6843
Sudan (former),,1980,1.2112
Sudan (former),,1981,1.1875
Sudan (former),,1982,1.0275
Sudan (former),,1983,1.8621
Sudan (former),,1984,1.1156
Sudan (former),,1985,1.6356
Sudan (former),,1986,1.3161
Sudan (former),,1987,1.3253
Sudan (former),,1988,1.2562
Sudan (former),,1989,1.497
Sudan (former),,1990,1.5856999
Sudan (former),,1991,1.4819
Sudan (former),,1992,2.2110999
Sudan (former),,1993,1.379
Sudan (former),,1994,1.3287
Sudan (former),,1995,1.6113
Sudan (former),,1996,1.7698
Sudan (former),,1997,1.9497
Sudan (former),,1998,2.2941
Sudan (former),,1999,1.2113
Sudan (former),,2000,2.3265998
Sudan (former),,2001,2.5225
Sudan (former),,2002,2.1385
Sudan (former),,2003,1.9645
Sudan (former),,2004,2.4167
Sudan (former),,2005,2.4615
Sudan (former),,2006,3.832
Sudan (former),,2007,2.8258
Sudan (former),,2008,1.9458
Sudan (former),,2009,1.6042
Sudan (former),,2010,1.7935
Sudan (former),,2011,1.5982
Sweden,SWE,1961,3.2626998
Sweden,SWE,1962,3.0609
Sweden,SWE,1963,3.0168998
Sweden,SWE,1964,4.1053
Sweden,SWE,1965,3.75
Sweden,SWE,1966,3.0372
Sweden,SWE,1967,4.4456997
Sweden,SWE,1968,4.3271
Sweden,SWE,1969,3.4542
Sweden,SWE,1970,3.6341
Sweden,SWE,1971,4.0534
Sweden,SWE,1972,4.2162
Sweden,SWE,1973,4.5176
Sweden,SWE,1974,5.3041
Sweden,SWE,1975,4.8313
Sweden,SWE,1976,4.4667997
Sweden,SWE,1977,4.0702
Sweden,SWE,1978,4.4891
Sweden,SWE,1979,4.1256
Sweden,SWE,1980,4.1454997
Sweden,SWE,1981,4.7707
Sweden,SWE,1982,5.2611
Sweden,SWE,1983,5.1285996
Sweden,SWE,1984,5.6337
Sweden,SWE,1985,4.8303
Sweden,SWE,1986,5.5660996
Sweden,SWE,1987,4.7913
Sweden,SWE,1988,5.1762
Sweden,SWE,1989,6.194
Sweden,SWE,1990,6.4494
Sweden,SWE,1991,5.8591
Sweden,SWE,1992,5.3248997
Sweden,SWE,1993,5.8992996
Sweden,SWE,1994,5.3403
Sweden,SWE,1995,5.9441
Sweden,SWE,1996,6.0597
Sweden,SWE,1997,5.9742
Sweden,SWE,1998,5.6493998
Sweden,SWE,1999,6.0235996
Sweden,SWE,2000,5.9066
Sweden,SWE,2001,5.9412
Sweden,SWE,2002,6.1486998
Sweden,SWE,2003,5.4849
Sweden,SWE,2004,5.9797997
Sweden,SWE,2005,6.3334
Sweden,SWE,2006,5.4627
Sweden,SWE,2007,6.2570996
Sweden,SWE,2008,6.1087
Sweden,SWE,2009,6.0776
Sweden,SWE,2010,5.3966
Sweden,SWE,2011,5.3785996
Sweden,SWE,2012,6.2379
Sweden,SWE,2013,5.7792
Sweden,SWE,2014,6.8059998
Sweden,SWE,2015,7.2131996
Sweden,SWE,2016,6.3203998
Sweden,SWE,2017,6.9891
Sweden,SWE,2018,4.3498
Sweden,SWE,2019,7.4055
Sweden,SWE,2020,7.1561
Sweden,SWE,2021,6.3194
Switzerland,CHE,1961,2.7134
Switzerland,CHE,1962,3.8648
Switzerland,CHE,1963,2.8725
Switzerland,CHE,1964,3.6434999
Switzerland,CHE,1965,3.2266998
Switzerland,CHE,1966,3.2280998
Switzerland,CHE,1967,4.0257
Switzerland,CHE,1968,3.8521
Switzerland,CHE,1969,3.526
Switzerland,CHE,1970,3.5663998
Switzerland,CHE,1971,3.9819
Switzerland,CHE,1972,4.2021
Switzerland,CHE,1973,3.7851999
Switzerland,CHE,1974,4.6370997
Switzerland,CHE,1975,3.9592998
Switzerland,CHE,1976,4.3917
Switzerland,CHE,1977,3.6211998
Switzerland,CHE,1978,4.5892
Switzerland,CHE,1979,4.914
Switzerland,CHE,1980,4.3628
Switzerland,CHE,1981,4.703
Switzerland,CHE,1982,4.9157
Switzerland,CHE,1983,4.8924
Switzerland,CHE,1984,6.2623
Switzerland,CHE,1985,5.6688
Switzerland,CHE,1986,5.098
Switzerland,CHE,1987,4.8457
Switzerland,CHE,1988,6.0181
Switzerland,CHE,1989,6.5734997
Switzerland,CHE,1990,5.6376
Switzerland,CHE,1991,5.9470997
Switzerland,CHE,1992,5.5113997
Switzerland,CHE,1993,5.9382
Switzerland,CHE,1994,5.4925
Switzerland,CHE,1995,5.9797997
Switzerland,CHE,1996,6.6148996
Switzerland,CHE,1997,5.9786997
Switzerland,CHE,1998,6.1811
Switzerland,CHE,1999,5.2609
Switzerland,CHE,2000,5.9477
Switzerland,CHE,2001,5.5116
Switzerland,CHE,2002,5.634
Switzerland,CHE,2003,5.055
Switzerland,CHE,2004,6.1176996
Switzerland,CHE,2005,5.7316
Switzerland,CHE,2006,5.8129997
Switzerland,CHE,2007,5.9803
Switzerland,CHE,2008,6.0014
Switzerland,CHE,2009,6.0214
Switzerland,CHE,2010,5.749
Switzerland,CHE,2011,6.2952
Switzerland,CHE,2012,5.7763
Switzerland,CHE,2013,5.3834
Switzerland,CHE,2014,6.3489
Switzerland,CHE,2015,5.9881997
Switzerland,CHE,2016,4.3705
Switzerland,CHE,2017,6.094
Switzerland,CHE,2018,5.8301
Switzerland,CHE,2019,5.7514
Switzerland,CHE,2020,6.2186
Switzerland,CHE,2021,5.1077
Syria,SYR,1961,0.5754
Syria,SYR,1962,0.96959996
Syria,SYR,1963,0.7632
Syria,SYR,1964,0.74539995
Syria,SYR,1965,0.85999995
Syria,SYR,1966,0.65529996
Syria,SYR,1967,0.8734
Syria,SYR,1968,0.6734
Syria,SYR,1969,0.8218
Syria,SYR,1970,0.46589997
Syria,SYR,1971,0.6759
Syria,SYR,1972,1.3353
Syria,SYR,1973,0.4021
Syria,SYR,1974,1.0603
Syria,SYR,1975,0.91599995
Syria,SYR,1976,1.1257
Syria,SYR,1977,0.79679996
Syria,SYR,1978,1.0612999
Syria,SYR,1979,0.9134
Syria,SYR,1980,1.536
Syria,SYR,1981,1.6629
Syria,SYR,1982,1.2734
Syria,SYR,1983,1.2493
Syria,SYR,1984,0.9643
Syria,SYR,1985,1.3548
Syria,SYR,1986,1.7932999
Syria,SYR,1987,1.4001
Syria,SYR,1988,1.8778
Syria,SYR,1989,0.8232
Syria,SYR,1990,1.5436
Syria,SYR,1991,1.6863999
Syria,SYR,1992,2.2056
Syria,SYR,1993,2.6181998
Syria,SYR,1994,2.3838
Syria,SYR,1995,2.5456998
Syria,SYR,1996,2.52
Syria,SYR,1997,1.7213999
Syria,SYR,1998,2.3885
Syria,SYR,1999,1.6789999
Syria,SYR,2000,1.8498
Syria,SYR,2001,2.8178
Syria,SYR,2002,2.8436
Syria,SYR,2003,2.7354999
Syria,SYR,2004,2.4778
Syria,SYR,2005,2.4522998
Syria,SYR,2006,2.7598999
Syria,SYR,2007,2.4231
Syria,SYR,2008,1.4397
Syria,SYR,2009,2.5753999
Syria,SYR,2010,1.928
Syria,SYR,2011,2.5365999
Syria,SYR,2012,2.2517
Syria,SYR,2013,2.3158
Syria,SYR,2014,1.5718
Syria,SYR,2015,2.3385
Syria,SYR,2016,1.4298999
Syria,SYR,2017,1.5819
Syria,SYR,2018,1.115
Syria,SYR,2019,2.2927
Syria,SYR,2020,2.1090999
Syria,SYR,2021,1.2454
Taiwan,TWN,1961,2.0335
Taiwan,TWN,1962,2.0674999
Taiwan,TWN,1963,1.1349
Taiwan,TWN,1964,2.0722
Taiwan,TWN,1965,2.1128
Taiwan,TWN,1966,1.9650999
Taiwan,TWN,1967,2.0068998
Taiwan,TWN,1968,2.2185
Taiwan,TWN,1969,2.1352
Taiwan,TWN,1970,1.8292999
Taiwan,TWN,1971,2.2645
Taiwan,TWN,1972,2.3006
Taiwan,TWN,1973,2.386
Taiwan,TWN,1974,2.4276
Taiwan,TWN,1975,2.3990998
Taiwan,TWN,1976,2.4382
Taiwan,TWN,1977,2.3065
Taiwan,TWN,1978,2.0808
Taiwan,TWN,1979,2.5802999
Taiwan,TWN,1980,2.4968998
Taiwan,TWN,1981,2.6595
Taiwan,TWN,1982,2.2956
Taiwan,TWN,1983,1.2681999
Taiwan,TWN,1984,2.3206
Taiwan,TWN,1985,2.018
Taiwan,TWN,1986,3.2566
Taiwan,TWN,1987,3.6506
Taiwan,TWN,1988,3.4384
Taiwan,TWN,1989,3.5377998
Taiwan,TWN,1990,2.7022998
Taiwan,TWN,1991,3.0091999
Taiwan,TWN,1992,3.0856
Taiwan,TWN,1993,3.4901
Taiwan,TWN,1994,3.2503998
Taiwan,TWN,1995,3.3681
Taiwan,TWN,1996,3.386
Taiwan,TWN,1997,4.25
Taiwan,TWN,1998,2.4443998
Taiwan,TWN,1999,4.6316
Taiwan,TWN,2000,3.5277998
Taiwan,TWN,2001,3.4412
Taiwan,TWN,2002,3.6388998
Taiwan,TWN,2003,3.52
Taiwan,TWN,2004,3.2161999
Taiwan,TWN,2005,3.1613
Taiwan,TWN,2006,4.0448
Taiwan,TWN,2007,4.2286
Taiwan,TWN,2008,4.4242
Taiwan,TWN,2009,4.4937997
Taiwan,TWN,2010,2.7252998
Taiwan,TWN,2011,2.1629999
Taiwan,TWN,2012,3.3442
Taiwan,TWN,2013,1.9889
Taiwan,TWN,2014,3.0832999
Taiwan,TWN,2015,2.3539999
Taiwan,TWN,2016,1.5514
Taiwan,TWN,2017,2.2487
Taiwan,TWN,2018,2.4085
Taiwan,TWN,2019,1.8871
Taiwan,TWN,2020,2
Taiwan,TWN,2021,2
Tajikistan,TJK,1992,0.9073
Tajikistan,TJK,1993,0.8513
Tajikistan,TJK,1994,0.8409
Tajikistan,TJK,1995,0.8882
Tajikistan,TJK,1996,0.8566
Tajikistan,TJK,1997,1.2687
Tajikistan,TJK,1998,1.1448
Tajikistan,TJK,1999,1.1486
Tajikistan,TJK,2000,1.1839
Tajikistan,TJK,2001,1.3097999
Tajikistan,TJK,2002,1.7897999
Tajikistan,TJK,2003,1.9715999
Tajikistan,TJK,2004,1.9897
Tajikistan,TJK,2005,1.9603
Tajikistan,TJK,2006,1.9966999
Tajikistan,TJK,2007,2.35
Tajikistan,TJK,2008,1.9865999
Tajikistan,TJK,2009,3.0342999
Tajikistan,TJK,2010,3.0159
Tajikistan,TJK,2011,2.3358998
Tajikistan,TJK,2012,2.6757998
Tajikistan,TJK,2013,2.9735
Tajikistan,TJK,2014,2.968
Tajikistan,TJK,2015,3.0319998
Tajikistan,TJK,2016,3.0828
Tajikistan,TJK,2017,3.1471
Tajikistan,TJK,2018,3.0483
Tajikistan,TJK,2019,3.1704998
Tajikistan,TJK,2020,3.152
Tajikistan,TJK,2021,3.1009998
Tanzania,TZA,1961,0.7625
Tanzania,TZA,1962,0.9766
Tanzania,TZA,1963,1.1143
Tanzania,TZA,1964,1.084
Tanzania,TZA,1965,1.0006
Tanzania,TZA,1966,1.1256
Tanzania,TZA,1967,1.1322
Tanzania,TZA,1968,1.1579
Tanzania,TZA,1969,1.0789
Tanzania,TZA,1970,0.95
Tanzania,TZA,1971,0.7662
Tanzania,TZA,1972,0.96379995
Tanzania,TZA,1973,1.5351
Tanzania,TZA,1974,1.7825999
Tanzania,TZA,1975,1.2321
Tanzania,TZA,1976,1.3061
Tanzania,TZA,1977,1.9297999
Tanzania,TZA,1978,1.3462
